crash_id,month,year,dayweek_text,time_text,crash_type,num_fatalities,speed_limit,state_name,sa4_name,lga_name,remoteness_name,road_type_name,christmas_period,easter_period,day_flag,time_of_day,load_ts
20211050,7,2021,Sunday,01:23:00,Single,1,100,NSW,Central West,Cowra,Outer Regional Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20212052,7,2021,Sunday,03:57:00,Single,1,100,VIC,Latrobe - Gippsland,Wellington,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20217024,7,2021,Sunday,04:00:00,Single,1,130,NT,Northern Territory - Outback,Barkly,Very Remote Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20213039,7,2021,Sunday,10:00:00,Single,1,100,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20213107,7,2021,Sunday,10:00:00,Single,1,100,QLD,Central Queensland,Livingstone,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20216006,7,2021,Sunday,11:12:00,Multiple,2,110,TAS,Launceston and North East,Meander Valley,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20215046,7,2021,Sunday,18:48:00,Single,1,110,WA,Mandurah,Murray,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20211068,7,2021,Sunday,19:00:00,Single,1,70,NSW,Mid North Coast,Mid-Coast,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20212147,7,2021,Thursday,01:40:00,Single,1,80,VIC,Melbourne - South East,Casey,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20217016,7,2021,Thursday,03:00:00,Single,1,100,NT,Darwin,Litchfield,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213080,7,2021,Thursday,07:00:00,Multiple,3,110,QLD,Darling Downs - Maranoa,Toowoomba,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20215143,7,2021,Thursday,08:24:00,Single,1,80,WA,Perth - South West,Kwinana,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212149,7,2021,Thursday,09:35:00,Single,1,100,VIC,Latrobe - Gippsland,East Gippsland,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20213035,7,2021,Thursday,10:00:00,Multiple,2,100,QLD,Darling Downs - Maranoa,Toowoomba,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211239,7,2021,Thursday,10:40:00,Single,1,100,NSW,Far West and Orana,Dubbo,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211064,7,2021,Thursday,14:20:00,Single,1,100,NSW,Coffs Harbour - Grafton,Clarence Valley,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20217031,7,2021,Thursday,15:30:00,Single,1,110,NT,Northern Territory - Outback,MacDonnell,Very Remote Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214025,7,2021,Thursday,16:02:00,Single,1,100,SA,South Australia - Outback,Elliston,Very Remote Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212158,7,2021,Thursday,17:30:00,Single,1,70,VIC,Melbourne - West,Brimbank,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20216019,7,2021,Thursday,20:48:00,Single,1,60,TAS,West and North West,King Island,Very Remote Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211241,7,2021,Thursday,21:41:00,Single,1,50,NSW,Richmond - Tweed,Richmond Valley,Inner Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211221,7,2021,Tuesday,00:50:00,Single,1,100,NSW,Mid North Coast,Kempsey,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20212002,7,2021,Tuesday,02:20:00,Single,1,80,VIC,Melbourne - Outer East,Maroondah,Major Cities of Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213029,7,2021,Tuesday,04:00:00,Single,1,60,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211120,7,2021,Tuesday,06:50:00,Single,1,110,NSW,Newcastle and Lake Macquarie,Lake Macquarie,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20212039,7,2021,Tuesday,12:00:00,Single,1,100,VIC,Latrobe - Gippsland,Baw Baw,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212063,7,2021,Tuesday,12:20:00,Single,1,50,VIC,Melbourne - West,Brimbank,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213005,7,2021,Tuesday,21:00:00,Single,1,80,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211040,7,2021,Tuesday,22:15:00,Single,1,50,NSW,Hunter Valley exc Newcastle,Upper Hunter,Outer Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20212148,7,2021,Wednesday,01:19:00,Single,1,70,VIC,Melbourne - Inner East,Whitehorse,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20215061,7,2021,Wednesday,05:14:00,Single,1,50,WA,Western Australia - Outback (South),Coolgardie,Very Remote Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213169,7,2021,Wednesday,06:00:00,Multiple,2,100,QLD,Cairns,Mareeba,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20213017,7,2021,Wednesday,06:00:00,Single,1,70,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214014,7,2021,Wednesday,06:35:00,Single,1,80,SA,Adelaide - South,Marion,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20215052,7,2021,Wednesday,10:41:00,Single,1,50,WA,Perth - Inner,Vincent,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214021,7,2021,Wednesday,11:20:00,Single,1,40,SA,Adelaide - West,Port Adelaide Enfield,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211012,7,2021,Wednesday,11:34:00,Single,1,60,NSW,Sydney - Inner South West,Bayside (NSW),Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213182,7,2021,Wednesday,15:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Western Downs,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211175,7,2021,Wednesday,15:18:00,Single,1,50,NSW,Richmond - Tweed,Lismore,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214024,7,2021,Wednesday,15:40:00,Multiple,2,110,SA,Barossa - Yorke - Mid North,Mount Remarkable,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20211196,7,2021,Wednesday,15:47:00,Single,1,100,NSW,Riverina,Narrandera,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20217019,7,2021,Wednesday,19:38:00,Single,1,80,NT,Darwin,Palmerston,Outer Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213160,6,2021,Friday,00:00:00,Single,1,100,QLD,Cairns,Tablelands,Remote Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20211062,6,2021,Friday,05:25:00,Single,1,90,NSW,Hunter Valley exc Newcastle,Port Stephens,Inner Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20212038,6,2021,Friday,05:58:00,Single,1,80,VIC,Mornington Peninsula,Mornington Peninsula,Major Cities of Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213079,6,2021,Friday,08:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Toowoomba,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20214072,6,2021,Friday,11:50:00,Single,1,100,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211038,6,2021,Friday,12:05:00,Single,1,70,NSW,Sydney - Northern Beaches,Northern Beaches,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20217028,6,2021,Friday,13:15:00,Single,1,130,NT,Northern Territory - Outback,Barkly,Very Remote Australia,Access road,No,No,Weekday,Day,2025-05-06T08:22:34
20211227,6,2021,Friday,13:55:00,Single,1,50,NSW,Sydney - City and Inner South,Sydney,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20218003,6,2021,Friday,17:15:00,Single,1,50,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212204,6,2021,Friday,17:45:00,Single,1,50,VIC,Warrnambool and South West,Warrnambool,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211047,6,2021,Friday,20:00:00,Single,1,100,NSW,Capital Region,Queanbeyan-Palerang,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20213219,6,2021,Friday,23:00:00,Single,1,100,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20213180,6,2021,Monday,05:00:00,Single,1,80,QLD,Wide Bay,Gympie,Inner Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20212177,6,2021,Monday,05:40:00,Single,1,100,VIC,Latrobe - Gippsland,Baw Baw,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20213054,6,2021,Monday,06:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Toowoomba,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20212182,6,2021,Monday,08:34:00,Single,1,50,VIC,Melbourne - South East,Casey,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212022,6,2021,Monday,10:45:00,Single,1,100,VIC,Latrobe - Gippsland,Wellington,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211003,6,2021,Monday,12:39:00,Single,1,60,NSW,Sydney - Inner South West,Canterbury-Bankstown,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211072,6,2021,Monday,14:50:00,Single,1,60,NSW,Sydney - Parramatta,Cumberland,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213200,6,2021,Monday,15:00:00,Single,1,60,QLD,Brisbane - East,Redland,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213038,6,2021,Monday,17:00:00,Single,1,100,QLD,Queensland - Outback,Flinders (Qld),Very Remote Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211074,6,2021,Monday,19:15:00,Single,1,100,NSW,Riverina,Wagga Wagga,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211028,6,2021,Saturday,01:00:00,Single,1,60,NSW,Sydney - South West,Liverpool,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20214052,6,2021,Saturday,01:05:00,Single,1,110,SA,South Australia - South East,Coorong,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20213077,6,2021,Saturday,11:00:00,Single,1,60,QLD,Central Queensland,Gladstone,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20211115,6,2021,Saturday,12:23:00,Single,1,100,NSW,Riverina,Wagga Wagga,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20211014,6,2021,Saturday,13:25:00,Single,1,40,NSW,Sydney - North Sydney and Hornsby,North Sydney,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20212165,6,2021,Saturday,13:25:00,Single,1,80,VIC,Mornington Peninsula,Mornington Peninsula,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20211252,6,2021,Saturday,18:00:00,Single,1,70,NSW,Sydney - South West,Fairfield,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20211104,6,2021,Saturday,19:10:00,Single,1,110,NSW,Central West,Weddin,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20212211,6,2021,Saturday,19:49:00,Single,1,60,VIC,Melbourne - Inner South,Stonnington,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20214063,6,2021,Sunday,00:00:00,Single,1,110,SA,South Australia - South East,Kangaroo Island,Remote Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20211069,6,2021,Sunday,04:00:00,Single,1,100,NSW,Coffs Harbour - Grafton,Clarence Valley,Outer Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20215099,6,2021,Sunday,04:15:00,Single,1,110,WA,Perth - South East,Serpentine-Jarrahdale,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20217029,6,2021,Sunday,08:20:00,Single,1,80,NT,Northern Territory - Outback,MacDonnell,Very Remote Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20214032,6,2021,Sunday,10:11:00,Single,1,110,SA,South Australia - South East,Loxton Waikerie,Outer Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20212141,6,2021,Sunday,11:52:00,Single,1,60,VIC,Melbourne - Inner South,Monash,Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20211096,6,2021,Sunday,13:30:00,Single,1,80,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20211095,6,2021,Sunday,14:00:00,Single,1,100,NSW,Central West,Bland,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20212089,6,2021,Sunday,14:00:00,Single,1,80,VIC,Warrnambool and South West,Glenelg,Outer Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20213061,6,2021,Sunday,14:00:00,Single,1,110,QLD,Queensland - Outback,Mareeba,Very Remote Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20211142,6,2021,Sunday,14:38:00,Single,1,80,NSW,Mid North Coast,Port Macquarie-Hastings,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20213048,6,2021,Sunday,17:00:00,Single,1,60,QLD,Toowoomba,Toowoomba,Inner Regional Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20213033,6,2021,Sunday,22:00:00,Single,1,50,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20213156,6,2021,Thursday,02:00:00,Single,1,100,QLD,Ipswich,Somerset,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20212188,6,2021,Thursday,06:00:00,Single,1,80,VIC,Latrobe - Gippsland,East Gippsland,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214069,6,2021,Thursday,06:00:00,Single,1,50,SA,South Australia - South East,Alexandrina,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211158,6,2021,Thursday,06:55:00,Single,1,100,NSW,New England and North West,Tamworth,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20213041,6,2021,Thursday,07:00:00,Single,1,110,QLD,Gold Coast,Gold Coast,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20211144,6,2021,Thursday,15:08:00,Single,1,60,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20216021,6,2021,Thursday,15:38:00,Single,1,100,TAS,Launceston and North East,Break O'Day,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212018,6,2021,Thursday,16:50:00,Single,1,80,VIC,Warrnambool and South West,Glenelg,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20211186,6,2021,Thursday,17:50:00,Single,1,60,NSW,Riverina,Wagga Wagga,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20214053,6,2021,Thursday,19:40:00,Single,1,60,SA,Adelaide - South,Marion,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20217022,6,2021,Thursday,22:45:00,Single,1,110,NT,Northern Territory - Outback,MacDonnell,Very Remote Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20211216,6,2021,Thursday,23:05:00,Single,1,100,NSW,Mid North Coast,Kempsey,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20215004,6,2021,Thursday,23:30:00,Single,1,60,WA,Western Australia - Outback (North),Derby-West Kimberley,Very Remote Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20213105,6,2021,Tuesday,00:00:00,Single,1,60,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20212103,6,2021,Tuesday,07:00:00,Single,1,60,VIC,Geelong,Greater Geelong,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212047,6,2021,Tuesday,07:31:00,Single,1,60,VIC,Geelong,Greater Geelong,Inner Regional Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20215021,6,2021,Tuesday,08:51:00,Single,1,110,WA,Perth - North East,Mundaring,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212064,6,2021,Tuesday,09:00:00,Single,1,60,VIC,Melbourne - West,Hobsons Bay,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211228,6,2021,Tuesday,12:55:00,Single,1,110,NSW,Far West and Orana,Unincorporated NSW,Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20211218,6,2021,Tuesday,13:06:00,Single,1,110,NSW,Far West and Orana,Gilgandra,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20215073,6,2021,Tuesday,13:40:00,Single,1,110,WA,Bunbury,Busselton,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213173,6,2021,Tuesday,14:00:00,Single,1,100,QLD,Wide Bay,Gympie,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20213034,6,2021,Tuesday,16:00:00,Single,1,100,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20213171,6,2021,Tuesday,18:00:00,Single,1,100,QLD,Townsville,Townsville,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20215009,6,2021,Tuesday,19:09:00,Single,1,110,WA,Bunbury,Donnybrook-Balingup,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20214073,6,2021,Tuesday,23:20:00,Single,1,110,SA,Adelaide - North,Light,Major Cities of Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20213146,6,2021,Wednesday,00:00:00,Multiple,2,100,QLD,Townsville,Townsville,Outer Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20215098,6,2021,Wednesday,00:40:00,Single,1,50,WA,Perth - Inner,Vincent,Major Cities of Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20213099,6,2021,Wednesday,06:00:00,Single,1,50,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20211162,6,2021,Wednesday,06:20:00,Single,1,60,NSW,Sydney - Ryde,Ryde,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212099,6,2021,Wednesday,07:06:00,Single,1,80,VIC,Melbourne - South East,Monash,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20213100,6,2021,Wednesday,08:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Western Downs,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20212003,6,2021,Wednesday,08:15:00,Single,1,100,VIC,Warrnambool and South West,Corangamite,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20212107,6,2021,Wednesday,09:14:00,Single,1,70,VIC,Melbourne - Inner South,Glen Eira,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
